Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
DeMMO2_45	c__Deltaproteobacteria (UID3216)	83	247	155	95	152	0	0	0	0	57.19	0.00	0.00
DeMMO2_46	k__Bacteria (UID203)	5449	104	58	66	36	2	0	0	0	55.17	3.45	50.00
DeMMO2_47	k__Bacteria (UID3187)	2258	181	110	79	91	8	3	0	0	55.08	7.78	17.65
DeMMO2_48	k__Bacteria (UID203)	5449	100	55	63	37	0	0	0	0	53.64	0.00	0.00
DeMMO2_49	k__Bacteria (UID2565)	2921	152	93	54	98	0	0	0	0	53.16	0.00	0.00
DeMMO2_5	k__Bacteria (UID2565)	2921	152	93	5	144	3	0	0	0	95.16	1.68	0.00
DeMMO2_50	k__Archaea (UID2)	207	149	107	66	82	1	0	0	0	52.57	0.93	0.00
DeMMO2_51	c__Deltaproteobacteria (UID3216)	83	247	155	111	128	7	1	0	0	52.36	4.77	0.00
DeMMO2_52	k__Bacteria (UID1452)	924	151	101	60	91	0	0	0	0	51.45	0.00	0.00
DeMMO2_53	c__Deltaproteobacteria (UID3217)	62	280	168	146	134	0	0	0	0	50.93	0.00	0.00
DeMMO2_54	k__Bacteria (UID203)	5449	104	58	68	36	0	0	0	0	50.86	0.00	0.00
DeMMO2_55	k__Bacteria (UID1453)	901	171	117	68	102	1	0	0	0	50.01	0.85	0.00
DeMMO2_56	k__Bacteria (UID203)	5449	104	58	64	34	6	0	0	0	49.92	6.02	16.67
DeMMO2_57	k__Bacteria (UID1453)	901	171	117	77	75	18	1	0	0	49.39	8.82	0.00
DeMMO2_58	k__Bacteria (UID2495)	2993	147	91	57	88	2	0	0	0	47.54	2.20	0.00
DeMMO2_59	k__Bacteria (UID2565)	2921	152	93	62	90	0	0	0	0	46.71	0.00	0.00
DeMMO2_6	k__Bacteria (UID2495)	2993	147	91	7	139	1	0	0	0	93.89	1.10	0.00
DeMMO2_60	k__Bacteria (UID1452)	924	161	108	80	79	2	0	0	0	45.54	1.85	50.00
DeMMO2_61	k__Bacteria (UID1452)	924	151	101	76	74	1	0	0	0	44.87	0.99	0.00
DeMMO2_62	k__Bacteria (UID203)	5449	104	58	66	36	2	0	0	0	44.44	3.45	100.00
DeMMO2_63	c__Deltaproteobacteria (UID3216)	83	247	155	113	134	0	0	0	0	44.17	0.00	0.00
DeMMO2_64	k__Bacteria (UID3187)	2258	190	119	88	91	10	1	0	0	43.61	9.24	0.00
DeMMO2_65	c__Betaproteobacteria (UID3888)	323	386	233	197	177	12	0	0	0	42.47	3.39	8.33
DeMMO2_66	k__Bacteria (UID203)	5449	104	58	76	28	0	0	0	0	41.38	0.00	0.00
DeMMO2_67	k__Bacteria (UID2570)	433	273	183	153	120	0	0	0	0	39.83	0.00	0.00
DeMMO2_68	k__Bacteria (UID203)	5449	104	58	77	27	0	0	0	0	39.66	0.00	0.00
DeMMO2_69	k__Archaea (UID2)	207	149	107	93	56	0	0	0	0	39.13	0.00	0.00
DeMMO2_7	k__Archaea (UID2)	207	149	107	7	142	0	0	0	0	93.46	0.00	0.00
DeMMO2_70	k__Bacteria (UID203)	5449	104	58	77	27	0	0	0	0	38.79	0.00	0.00
DeMMO2_71	k__Bacteria (UID2329)	174	149	89	80	60	9	0	0	0	38.27	3.99	0.00
DeMMO2_72	k__Bacteria (UID2495)	2993	147	91	97	42	8	0	0	0	37.88	8.24	0.00
DeMMO2_73	k__Bacteria (UID3187)	2258	181	110	115	65	1	0	0	0	37.18	0.91	0.00
DeMMO2_74	k__Bacteria (UID203)	5449	104	58	75	27	2	0	0	0	36.23	1.72	0.00
DeMMO2_75	k__Bacteria (UID1452)	924	151	101	87	62	2	0	0	0	34.84	1.49	0.00
DeMMO2_76	k__Bacteria (UID203)	5449	104	58	71	32	1	0	0	0	33.82	1.72	100.00
DeMMO2_77	k__Archaea (UID2)	207	149	107	107	42	0	0	0	0	31.78	0.00	0.00
DeMMO2_78	c__Spirochaetia (UID2496)	72	215	125	145	58	12	0	0	0	31.15	2.42	0.00
DeMMO2_79	k__Bacteria (UID2495)	2993	147	91	98	38	11	0	0	0	29.51	5.85	0.00
DeMMO2_8	k__Bacteria (UID3187)	2258	190	119	11	177	2	0	0	0	92.44	1.01	0.00
DeMMO2_80	k__Bacteria (UID2565)	2921	143	88	92	50	1	0	0	0	28.32	1.14	0.00
DeMMO2_81	c__Deltaproteobacteria (UID3216)	83	247	155	159	76	12	0	0	0	26.30	5.27	41.67
DeMMO2_82	k__Bacteria (UID1452)	924	151	101	91	59	1	0	0	0	26.24	0.99	0.00
DeMMO2_83	k__Bacteria (UID203)	5449	102	56	88	14	0	0	0	0	24.11	0.00	0.00
DeMMO2_84	k__Bacteria (UID1452)	924	160	109	109	42	7	2	0	0	23.17	2.98	7.69
DeMMO2_85	k__Bacteria (UID203)	5449	104	58	79	25	0	0	0	0	22.34	0.00	0.00
DeMMO2_86	k__Bacteria (UID2495)	2993	143	89	106	37	0	0	0	0	21.99	0.00	0.00
DeMMO2_87	k__Bacteria (UID203)	5449	104	58	92	12	0	0	0	0	20.69	0.00	0.00
DeMMO2_88	k__Bacteria (UID3187)	2258	188	117	145	43	0	0	0	0	20.47	0.00	0.00
DeMMO2_89	c__Deltaproteobacteria (UID3216)	83	247	155	191	53	3	0	0	0	20.35	1.00	0.00
DeMMO2_9	k__Bacteria (UID2565)	2921	143	88	10	128	5	0	0	0	90.34	5.68	0.00
DeMMO2_90	k__Bacteria (UID203)	5449	103	57	83	20	0	0	0	0	19.09	0.00	0.00
DeMMO2_91	k__Archaea (UID2)	207	149	107	122	27	0	0	0	0	18.69	0.00	0.00
DeMMO2_92	k__Bacteria (UID203)	5449	100	55	86	14	0	0	0	0	16.79	0.00	0.00
DeMMO2_93	k__Bacteria (UID2495)	2993	147	91	118	28	1	0	0	0	16.55	1.10	0.00
DeMMO2_94	k__Bacteria (UID2565)	2921	143	88	99	44	0	0	0	0	15.81	0.00	0.00
DeMMO2_95	k__Bacteria (UID203)	5449	102	56	91	11	0	0	0	0	15.18	0.00	0.00
DeMMO2_96	k__Bacteria (UID203)	5449	104	58	91	13	0	0	0	0	12.40	0.00	0.00
DeMMO2_97	k__Bacteria (UID203)	5449	103	57	87	16	0	0	0	0	11.80	0.00	0.00
DeMMO2_98	k__Bacteria (UID203)	5449	104	58	94	9	1	0	0	0	11.78	0.86	0.00
DeMMO2_99	k__Bacteria (UID203)	5449	104	58	95	9	0	0	0	0	10.34	0.00	0.00
